Dwelling Type;Climate Type;Degrees of Reference;Construction Period;Size Factor;Surface;Ceiling Height;Share of Windows;Dwelling per Floor;Floors;Intermittence;__init__ial Age;Heating System;Efficiency;A Investment;B Investment;Maintenance Cost;Emission Factor;Energy Price;Same Switch Cost;Different Switch Cost;Delevery Type Cost;Specific Gas Price;Annual Variation;Carbon Price;Discount Rate;Inflation Rate;Insulation Limit;Headcount
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;3;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;195
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;4;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;195
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;5;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;195
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;6;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;195
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;7;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;195
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;8;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;195
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;9;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;195
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;10;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;584
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;11;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;584
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;12;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;584
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;13;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;584
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;14;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;584
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;15;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;584
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;16;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;584
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;17;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;584
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;18;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;584
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;19;ER;0.98;620.0;0.15;0;0.00018;0.159;0;0;3000;0.159;0.03;25;0.05;0;500000;584
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;0;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;766
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;1;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;766
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;2;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;766
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;3;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;766
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;4;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;766
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;5;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;1148
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;6;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;1148
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;7;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;1148
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;8;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;1148
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;9;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;1148
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;10;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;2871
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;11;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;2871
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;12;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;2871
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;13;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;2871
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;14;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;2871
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;15;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;2871
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;16;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;2871
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;17;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;2871
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;18;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;2871
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;19;GB;0.83;3679.5;0.09;120;0.000205847;0.0731;0;600;3000;0.1393;0.02;25;0.05;0;500000;2871
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;0;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;957
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;1;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;957
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;2;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;957
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;3;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;957
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;4;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;957
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;5;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;670
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;6;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;670
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;7;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;670
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;8;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;670
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;9;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;670
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;10;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;287
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;11;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;287
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;12;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;287
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;13;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;287
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;14;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;287
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;15;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;0
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;16;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;0
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;17;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;0
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;18;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;0
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;19;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;0
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;0;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;168
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;1;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;168
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;2;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;168
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;3;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;168
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;4;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;168
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;5;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;420
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;6;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;420
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;7;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;420
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;8;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;420
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;9;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;420
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;10;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;1093
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;11;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;1093
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;12;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;1093
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;13;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;1093
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;14;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;1093
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;15;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;1681
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;16;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;1681
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;17;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;1681
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;18;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;1681
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;19;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;1681
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;0;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;420
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;1;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;420
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;2;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;420
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;3;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;420
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;4;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;420
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;5;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;294
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;6;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;294
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;7;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;294
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;8;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;294
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;9;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;294
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;10;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;126
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;11;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;126
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;12;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;126
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;13;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;126
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;14;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;126
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;15;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;0
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;16;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;0
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;17;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;0
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;18;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;0
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;19;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;0
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;0;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;85
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;1;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;85
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;2;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;85
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;3;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;85
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;4;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;85
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;5;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;104
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;6;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;104
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;7;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;104
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;8;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;104
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;9;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;104
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;10;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;94
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;11;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;94
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;12;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;94
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;13;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;94
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;14;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;94
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;15;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;94
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;16;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;94
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;17;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;94
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;18;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;94
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;19;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;94
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;0;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;183
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;1;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;183
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;2;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;183
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;3;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;183
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;4;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;183
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;5;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;200
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;6;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;200
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;7;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;200
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;8;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;200
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;9;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;200
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;10;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;150
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;11;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;150
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;12;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;150
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;13;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;150
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;14;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;150
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;15;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;133
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;16;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;133
ID;H2;49391;2001-2005;Small;70.0;2.5;0.3;1;1;0.85;17;WB;0.8;4500.0;0.08;150;6.3e-05;0.08425;600;600;3000;0.08425;0.01;25;0.05;0;500000;133
