Dwelling Type;Climate Type;Degrees of Reference;Construction Period;Size Factor;Surface;Ceiling Height;Share of Windows;Dwelling per Floor;Floors;Intermittence;__init__ial Age;Heating System;Efficiency;A Investment;B Investment;Maintenance Cost;Emission Factor;Energy Price;Same Switch Cost;Different Switch Cost;Delevery Type Cost;Specific Gas Price;Annual Variation;Carbon Price;Discount Rate;Inflation Rate;Insulation Limit;Headcount;Um0;Um1;Um2;Um3;Um4;Um5;Um6;Um7;Um8;Um9;Um10;Um11;Um12;Um13;Um14;Um15;Um16;Um17;Um18;Uw0;Uw1;Uw2;Uw3;Ur0;Ur1;Ur2;Ur3;Uf0;Uf1;Uf2;Uf3;Uf4;Uf5
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;17;OB;0.83;2943.600000000001;0.07200000000000001;70;0.00027085099999999996;0.0808;0;1300;0;0.0808;0.02;25;0.05;0;500000;4535;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;18;OB;0.83;2943.600000000001;0.07200000000000001;70;0.00027085099999999996;0.0808;0;1300;0;0.0808;0.02;25;0.05;0;500000;4535;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;19;OB;0.83;2943.600000000001;0.07200000000000001;70;0.00027085099999999996;0.0808;0;1300;0;0.0808;0.02;25;0.05;0;500000;4535;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;0;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;1;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;2;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;3;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;4;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;5;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;6;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;7;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;8;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;9;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;10;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;11;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;12;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;13;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;14;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;15;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;16;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;17;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;18;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;19;COB;0.95;3568.0;0.08000000000000003;100;0.00027085099999999996;0.0808;0;2000;0;0.0808;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;0;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;1;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;2;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;3;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;4;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;5;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;6;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;7;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;8;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;9;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;10;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;11;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;12;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;13;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;14;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;15;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;16;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;17;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;18;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;19;EHP2;2.0;1000000.0;0.001;70;0.0;0.159;0;0;0;0.159;0.03;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;0;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;1;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;2;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;3;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;4;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;5;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;6;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;7;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;8;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;9;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;10;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;11;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;12;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;13;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;14;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;4.0;2.0;1.7;1.2;2.5;0.38;0.19;0.14;1.2;0.63;0.43;0.34;0.29;0.25
